DocumentRandomRanker	SPECIES	1	0.8139534883720929	0.8333333333333334	0.7954545454545454
DocumentRandomRanker	SPECIES	2	0.7674418604651163	0.7857142857142857	0.75
DocumentRandomRanker	SPECIES	3	0.9302325581395349	0.9523809523809523	0.9090909090909091
DocumentRandomRanker	SPECIES	4	0.8604651162790699	0.8809523809523809	0.8409090909090909
DocumentRandomRanker	SPECIES	5	0.8604651162790699	0.8809523809523809	0.8409090909090909
DocumentRandomRanker	SPECIES	6	0.8372093023255814	0.8571428571428571	0.8181818181818182
DocumentRandomRanker	SPECIES	7	0.8372093023255814	0.8571428571428571	0.8181818181818182
DocumentRandomRanker	SPECIES	8	0.8604651162790699	0.8809523809523809	0.8409090909090909
DocumentRandomRanker	SPECIES	9	0.8604651162790699	0.8809523809523809	0.8409090909090909
DocumentRandomRanker	SPECIES	10	0.9069767441860465	0.9285714285714286	0.8863636363636364
DocumentRandomRanker	SPECIES	11	0.8604651162790699	0.8809523809523809	0.8409090909090909
DocumentRandomRanker	SPECIES	12	0.8372093023255814	0.8571428571428571	0.8181818181818182
DocumentRandomRanker	SPECIES	13	0.8604651162790699	0.8809523809523809	0.8409090909090909
DocumentRandomRanker	SPECIES	14	0.9069767441860465	0.9285714285714286	0.8863636363636364
DocumentRandomRanker	SPECIES	15	0.8837209302325582	0.9047619047619048	0.8636363636363636
DocumentRandomRanker	SPECIES	16	0.9302325581395349	0.9523809523809523	0.9090909090909091
DocumentRandomRanker	SPECIES	17	0.9302325581395349	0.9523809523809523	0.9090909090909091
DocumentRandomRanker	SPECIES	18	0.9302325581395349	0.9523809523809523	0.9090909090909091
DocumentRandomRanker	SPECIES	19	0.9302325581395349	0.9523809523809523	0.9090909090909091
DocumentRandomRanker	SPECIES	20	0.9534883720930233	0.9761904761904762	0.9318181818181818
DocumentRandomRanker	SPECIES	21	0.9534883720930233	0.9761904761904762	0.9318181818181818
DocumentRandomRanker	SPECIES	22	0.9302325581395349	0.9523809523809523	0.9090909090909091
DocumentRandomRanker	SPECIES	23	0.9302325581395349	0.9523809523809523	0.9090909090909091
DocumentRandomRanker	SPECIES	24	0.9534883720930233	0.9761904761904762	0.9318181818181818
DocumentRandomRanker	SPECIES	25	0.9302325581395349	0.9523809523809523	0.9090909090909091
DocumentModelScoreRanker	SPECIES	1	0.9534883720930233	0.9761904761904762	0.9318181818181818
DocumentModelScoreRanker	SPECIES	2	0.9534883720930233	0.9761904761904762	0.9318181818181818
DocumentModelScoreRanker	SPECIES	3	0.9534883720930233	0.9761904761904762	0.9318181818181818
DocumentModelScoreRanker	SPECIES	4	0.9534883720930233	0.9761904761904762	0.9318181818181818
DocumentModelScoreRanker	SPECIES	5	0.9534883720930233	0.9761904761904762	0.9318181818181818
DocumentModelScoreRanker	SPECIES	6	0.9534883720930233	0.9761904761904762	0.9318181818181818
DocumentModelScoreRanker	SPECIES	7	0.9534883720930233	0.9761904761904762	0.9318181818181818
DocumentModelScoreRanker	SPECIES	8	0.9534883720930233	0.9761904761904762	0.9318181818181818
DocumentModelScoreRanker	SPECIES	9	0.9534883720930233	0.9761904761904762	0.9318181818181818
DocumentModelScoreRanker	SPECIES	10	0.9534883720930233	0.9761904761904762	0.9318181818181818
DocumentModelScoreRanker	SPECIES	11	0.9534883720930233	0.9761904761904762	0.9318181818181818
DocumentModelScoreRanker	SPECIES	12	0.9534883720930233	0.9761904761904762	0.9318181818181818
DocumentModelScoreRanker	SPECIES	13	0.9534883720930233	0.9761904761904762	0.9318181818181818
DocumentModelScoreRanker	SPECIES	14	0.9534883720930233	0.9761904761904762	0.9318181818181818
DocumentModelScoreRanker	SPECIES	15	0.9534883720930233	0.9761904761904762	0.9318181818181818
DocumentModelScoreRanker	SPECIES	16	0.9534883720930233	0.9761904761904762	0.9318181818181818
DocumentModelScoreRanker	SPECIES	17	0.9534883720930233	0.9761904761904762	0.9318181818181818
DocumentModelScoreRanker	SPECIES	18	0.9534883720930233	0.9761904761904762	0.9318181818181818
DocumentModelScoreRanker	SPECIES	19	0.9534883720930233	0.9761904761904762	0.9318181818181818
DocumentModelScoreRanker	SPECIES	20	0.9534883720930233	0.9761904761904762	0.9318181818181818
DocumentModelScoreRanker	SPECIES	21	0.9534883720930233	0.9761904761904762	0.9318181818181818
DocumentModelScoreRanker	SPECIES	22	0.9534883720930233	0.9761904761904762	0.9318181818181818
DocumentModelScoreRanker	SPECIES	23	0.9534883720930233	0.9761904761904762	0.9318181818181818
DocumentModelScoreRanker	SPECIES	24	0.9534883720930233	0.9761904761904762	0.9318181818181818
DocumentModelScoreRanker	SPECIES	25	0.9534883720930233	0.9761904761904762	0.9318181818181818
DocumentMarginBasedRanker	SPECIES	1	0.8913043478260869	0.9761904761904762	0.82
DocumentMarginBasedRanker	SPECIES	2	0.9130434782608696	1.0	0.84
DocumentMarginBasedRanker	SPECIES	3	0.9130434782608696	1.0	0.84
DocumentMarginBasedRanker	SPECIES	4	0.9130434782608696	1.0	0.84
DocumentMarginBasedRanker	SPECIES	5	0.9130434782608696	1.0	0.84
DocumentMarginBasedRanker	SPECIES	6	0.9130434782608696	1.0	0.84
DocumentMarginBasedRanker	SPECIES	7	0.9130434782608696	1.0	0.84
DocumentMarginBasedRanker	SPECIES	8	0.9130434782608696	1.0	0.84
DocumentMarginBasedRanker	SPECIES	9	0.9130434782608696	1.0	0.84
DocumentMarginBasedRanker	SPECIES	10	0.9130434782608696	1.0	0.84
DocumentMarginBasedRanker	SPECIES	11	0.9130434782608696	1.0	0.84
